ACT Symbol,Security Name,Exchange,CQS Symbol,ETF,Round Lot Size,Test Issue,NASDAQ Symbol
SOS,SOS Limited Class A Ordinary Shares,N,SOS,N,100.0,N,SOS
SOUL,Soulpower Acquisition Corporation Class A Ordinary Shares,N,SOUL,N,100.0,N,SOUL
SOUL.R,"Soulpower Acquisition Corporation Rights, each right entitling the holder to receive one-tenth (1/10) of one Class A Ordinary Share",N,SOULr,N,100.0,N,SOUL^
SOUL.U,"Soulpower Acquisition Corporation Units, each consisting of one Class A ordinary share and one right",N,SOUL.U,N,100.0,N,SOUL=
SPB,"Spectrum Brands Holdings, Inc. Common Stock",N,SPB,N,100.0,N,SPB
SPCE,"Virgin Galactic Holdings, Inc. Common Stock",N,SPCE,N,100.0,N,SPCE
SPE,"Special Opportunities Fund, Inc Common Stock",N,SPE,N,100.0,N,SPE
SPE$C,"Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock, Series C",N,SPEpC,N,100.0,N,SPE-C
SPG,"Simon Property Group, Inc. Common Stock",N,SPG,N,100.0,N,SPG
SPG$J,"Simon Property Group, Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock",N,SPGpJ,N,100.0,N,SPG-J
SPGI,S&P Global Inc. Common Stock,N,SPGI,N,100.0,N,SPGI
SPH,"Suburban Propane Partners, L.P. Common Stock",N,SPH,N,100.0,N,SPH
SPHR,Sphere Entertainment Co. Class A Common Stock,N,SPHR,N,100.0,N,SPHR
SPIR,"Spire Global, Inc. Class A Common Stock",N,SPIR,N,100.0,N,SPIR
SPMA,"Sound Point Meridian Capital, Inc. 8.00% Series A Preferred Shares Due 2029",N,SPMA,N,100.0,N,SPMA
SPMC,"Sound Point Meridian Capital, Inc. Common Stock",N,SPMC,N,100.0,N,SPMC
SPME,"Sound Point Meridian Capital, Inc. 7.875% Series B Preferred Shares due 2030",N,SPME,N,100.0,N,SPME
SPNT,SiriusPoint Ltd. Common Shares,N,SPNT,N,100.0,N,SPNT
SPNT$B,"SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares, Series B, $25.00 liquidation preference per share",N,SPNTpB,N,100.0,N,SPNT-B
SPOT,Spotify Technology S.A. Ordinary Shares,N,SPOT,N,100.0,N,SPOT
SPR,"Spirit Aerosystems Holdings, Inc. Common Stock",N,SPR,N,100.0,N,SPR
SPRU,Spruce Power Holding Corporation Class A Common Stock,N,SPRU,N,100.0,N,SPRU
SPXC,"SPX Technologies, Inc. Common Stock",N,SPXC,N,100.0,N,SPXC
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,N,SPXX,N,100.0,N,SPXX
SQM,Sociedad Quimica y Minera S.A. Common Stock,N,SQM,N,100.0,N,SQM
SQNS,Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares),N,SQNS,N,100.0,N,SQNS
SR,Spire Inc. Common Stock,N,SR,N,100.0,N,SR
SR$A,"Spire Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock",N,SRpA,N,100.0,N,SR-A
SRE,DBA Sempra Common Stock,N,SRE,N,100.0,N,SRE
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,N,SREA,N,100.0,N,SREA
SRFM,Surf Air Mobility Inc. Common Stock,N,SRFM,N,100.0,N,SRFM
SRG,Seritage Growth Properties Class A Common Stock,N,SRG,N,100.0,N,SRG
SRG$A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,N,SRGpA,N,100.0,N,SRG-A
SRI,"Stoneridge, Inc. Common Stock",N,SRI,N,100.0,N,SRI
SRL,Scully Royalty Ltd.,N,SRL,N,100.0,N,SRL
SRV,NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest,N,SRV,N,100.0,N,SRV
SSB,SouthState Bank Corporation Common Stock,N,SSB,N,100.0,N,SSB
SSD,"Simpson Manufacturing Company, Inc. Common Stock",N,SSD,N,100.0,N,SSD
SSL,Sasol Ltd. American Depositary Shares,N,SSL,N,100.0,N,SSL
SST,"System1, Inc. Class A Common Stock",N,SST,N,100.0,N,SST
SSTK,"Shutterstock, Inc. Common Stock",N,SSTK,N,100.0,N,SSTK
ST,Sensata Technologies Holding plc Ordinary Shares,N,ST,N,100.0,N,ST
STAG,"Stag Industrial, Inc. Common Stock",N,STAG,N,100.0,N,STAG
STC,Stewart Information Services Corporation Common Stock,N,STC,N,100.0,N,STC
STE,STERIS plc (Ireland) Ordinary Shares,N,STE,N,100.0,N,STE
STEL,"Stellar Bancorp, Inc. Common Stock",N,STEL,N,100.0,N,STEL
STEM,"Stem, Inc. Class A Common Stock",N,STEM,N,100.0,N,STEM
STEW,"SRH Total Return Fund, Inc. Common Stock",N,STEW,N,100.0,N,STEW
STG,"Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares",N,STG,N,100.0,N,STG
STK,Columbia Seligman Premium Technology Growth Fund Inc,N,STK,N,100.0,N,STK
STLA,Stellantis N.V. Common Shares,N,STLA,N,100.0,N,STLA
STM,STMicroelectronics N.V. Common Stock,N,STM,N,100.0,N,STM
STN,Stantec Inc Common Stock,N,STN,N,100.0,N,STN
STNG,Scorpio Tankers Inc. Common Shares,N,STNG,N,100.0,N,STNG
STRV,EA Series Trust Strive 500 ETF,N,STRV,Y,100.0,N,STRV
STT,State Street Corporation Common Stock,N,STT,N,100.0,N,STT
STT$G,"State Street Corporation Depositary shares, each representing a 1/4,000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative",N,STTpG,N,100.0,N,STT-G
STUB,"StubHub Holdings, Inc. Class A Common Stock",N,STUB,N,100.0,N,STUB
STVN,Stevanato Group S.p.A. Ordinary Shares,N,STVN,N,100.0,N,STVN
STWD,"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",N,STWD,N,100.0,N,STWD
STXD,EA Series Trust Strive 1000 Dividend Growth ETF,N,STXD,Y,100.0,N,STXD
STXE,EA Series Trust Strive Emerging Markets Ex-China ETF,N,STXE,Y,100.0,N,STXE
STXG,EA Series Trust Strive 1000 Growth ETF,N,STXG,Y,100.0,N,STXG
STXI,EA Series Trust Strive International Developed Markets ETF,N,STXI,Y,100.0,N,STXI
STXK,EA Series Trust Strive Small-Cap ETF,N,STXK,Y,100.0,N,STXK
STXM,EA Series Trust Strive Mid-Cap ETF,N,STXM,Y,100.0,N,STXM
STXT,EA Series Trust Strive Total Return Bond ETF,N,STXT,Y,100.0,N,STXT
STXV,EA Series Trust Strive 1000 Value ETF,N,STXV,Y,100.0,N,STXV
STZ,"Constellation Brands, Inc. Common Stock",N,STZ,N,100.0,N,STZ
SU,Suncor Energy  Inc. Common Stock,N,SU,N,100.0,N,SU
SUI,"Sun Communities, Inc. Common Stock",N,SUI,N,100.0,N,SUI
SUN,Sunoco LP Common Units representing limited partner interests,N,SUN,N,100.0,N,SUN
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,N,SUPV,N,100.0,N,SUPV
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),N,SUZ,N,100.0,N,SUZ
SVV,"Savers Value Village, Inc. Common Stock",N,SVV,N,100.0,N,SVV
SW,Smurfit WestRock plc Ordinary Shares,N,SW,N,100.0,N,SW
SWK,"Stanley Black & Decker, Inc. Common Stock",N,SWK,N,100.0,N,SWK
SWX,"Southwest Gas Holdings, Inc. Common Stock (DE)",N,SWX,N,100.0,N,SWX
SWZ,Total Return Securities Fund Common Stock,N,SWZ,N,100.0,N,SWZ
SXC,"SunCoke Energy, Inc. Common Stock",N,SXC,N,100.0,N,SXC
SXI,Standex International Corporation Common Stock,N,SXI,N,100.0,N,SXI
SXT,Sensient Technologies Corporation Common Stock,N,SXT,N,100.0,N,SXT
SYF,Synchrony Financial Common Stock,N,SYF,N,100.0,N,SYF
SYF$A,"Synchrony Financial Depositary Shares, each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",N,SYFpA,N,100.0,N,SYF-A
SYF$B,"Synchrony Financial Depositary Shares Each Representing a 1/40th Interest in a Share of 8.250% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",N,SYFpB,N,100.0,N,SYF-B
SYK,Stryker Corporation Common Stock,N,SYK,N,100.0,N,SYK
SYY,Sysco Corporation Common Stock,N,SYY,N,100.0,N,SYY
T,AT&T Inc.,N,T,N,100.0,N,T
T$A,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.000% Perpetual Preferred Stock, Series A",N,TpA,N,100.0,N,T-A
T$C,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.750% Perpetual Preferred Stock, Series C",N,TpC,N,100.0,N,T-C
TAC,TransAlta Corporation Ordinary Shares,N,TAC,N,100.0,N,TAC
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),N,TAK,N,100.0,N,TAK
TAL,TAL Education Group American Depositary Shares,N,TAL,N,100.0,N,TAL
TALO,"Talos Energy, Inc. Common Stock",N,TALO,N,100.0,N,TALO
TAP,Molson Coors Beverage Company Class B Common Stock,N,TAP,N,100.0,N,TAP
TAP.A,Molson Coors Beverage Company Class A Common Stock,N,TAP.A,N,100.0,N,TAP.A
TBB,AT&T Inc. 5.350% Global Notes due 2066,N,TBB,N,100.0,N,TBB
TBBB,BBB Foods Inc. Class A Common Shares,N,TBBB,N,100.0,N,TBBB
TBI,"TrueBlue, Inc. Common Stock",N,TBI,N,100.0,N,TBI
TBLU,Tortoise Capital Series Trust Tortoise Global Water Fund,N,TBLU,Y,100.0,N,TBLU
TBN,Tamboran Resources Corporation Common stock,N,TBN,N,100.0,N,TBN
TCAI,Tortoise Capital Series Trust Tortoise AI Infrastructure ETF,N,TCAI,Y,100.0,N,TCAI
TCI,"Transcontinental Realty Investors, Inc. Common Stock",N,TCI,N,100.0,N,TCI
TD,Toronto Dominion Bank (The) Common Stock,N,TD,N,100.0,N,TD
TDC,Teradata Corporation Common Stock,N,TDC,N,100.0,N,TDC
TDF,"Templeton Dragon Fund, Inc. Common Stock",N,TDF,N,100.0,N,TDF
TDG,Transdigm Group Incorporated Common Stock,N,TDG,N,100.0,N,TDG
TDOC,"Teladoc Health, Inc. Common Stock",N,TDOC,N,100.0,N,TDOC
TDS,"Telephone and Data Systems, Inc. Common Shares",N,TDS,N,100.0,N,TDS
TDS$U,"Telephone and Data Systems, Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock",N,TDSpU,N,100.0,N,TDS-U
TDS$V,"Telephone and Data Systems, Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock",N,TDSpV,N,100.0,N,TDS-V
TDW,Tidewater Inc. Common Stock,N,TDW,N,100.0,N,TDW
TDY,Teledyne Technologies Incorporated Common Stock,N,TDY,N,100.0,N,TDY
TE,T1 Energy Inc. Common Stock,N,TE,N,100.0,N,TE
TE.W,"T1 Energy Inc. Warrants, each whole warrant exercisable to purchase one Common Stock at an exercise price of $11.50 per share",N,TE.WS,N,100.0,N,TE+
TEAF,Tortoise Sustainable and Social Impact Term Fund Common shares of beneficial interest,N,TEAF,N,100.0,N,TEAF
TECK,Teck Resources Ltd Ordinary Shares,N,TECK,N,100.0,N,TECK
TEF,Telefonica SA Common Stock,N,TEF,N,100.0,N,TEF
TEI,"Templeton Emerging Markets Income Fund, Inc. Common Stock",N,TEI,N,100.0,N,TEI
TEL,TE Connectivity plc Ordinary Shares,N,TEL,N,100.0,N,TEL
TEN,Tsakos Energy Navigation Ltd Common Shares,N,TEN,N,100.0,N,TEN
TEN$E,"Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares, par value $1.00",N,TENpE,N,100.0,N,TEN-E
TEN$F,"Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares, par value $1.00",N,TENpF,N,100.0,N,TEN-F
TEO,Telecom Argentina SA,N,TEO,N,100.0,N,TEO
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,N,TEVA,N,100.0,N,TEVA
TEX,Terex Corporation Common Stock,N,TEX,N,100.0,N,TEX
TFC,Truist Financial Corporation Common Stock,N,TFC,N,100.0,N,TFC
TFC$I,Truist Financial Corporation Depositary Shares,N,TFCpI,N,100.0,N,TFC-I
TFC$O,"Truist Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock",N,TFCpO,N,100.0,N,TFC-O
TFC$R,"Truist Financial Corporation Depositary Shares, each representing 1/1,000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock",N,TFCpR,N,100.0,N,TFC-R
TFII,TFI International Inc. Common Shares,N,TFII,N,100.0,N,TFII
TFIN,"Triumph Financial, Inc. Common Stock",N,TFIN,N,100.0,N,TFIN
TFIN$,"Triumph Financial, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock",N,TFINp,N,100.0,N,TFIN-
TFPM,Triple Flag Precious Metals Corp. Common Shares,N,TFPM,N,100.0,N,TFPM
TFSA,"Terra Income Fund 6, LLC 7.00% Notes due 2026",N,TFSA,N,100.0,N,TFSA
TFX,Teleflex Incorporated Common Stock,N,TFX,N,100.0,N,TFX
TG,Tredegar Corporation Common Stock,N,TG,N,100.0,N,TG
TGE,The Generation Essentials Group Class A Ordinary Shares,N,TGE,N,100.0,N,TGE
TGLS,Tecnoglass Inc. Ordinary Shares,N,TGLS,N,100.0,N,TGLS
TGNA,TEGNA Inc,N,TGNA,N,100.0,N,TGNA
TGS,Transportadora de Gas del Sur SA TGS Common Stock,N,TGS,N,100.0,N,TGS
TGT,Target Corporation Common Stock,N,TGT,N,100.0,N,TGT
THC,Tenet Healthcare Corporation Common Stock,N,THC,N,100.0,N,THC
THG,Hanover Insurance Group Inc,N,THG,N,100.0,N,THG
THIR,THOR Financial Technologies Trust THOR Index Rotation ETF,N,THIR,Y,100.0,N,THIR
THLV,THOR Equal Weight Low Volatility ETF,N,THLV,Y,100.0,N,THLV
THO,"Thor Industries, Inc. Common Stock",N,THO,N,100.0,N,THO
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,N,THQ,N,100.0,N,THQ
THR,"Thermon Group Holdings, Inc. Common Stock",N,THR,N,100.0,N,THR
THS,"Treehouse Foods, Inc. Common Stock",N,THS,N,100.0,N,THS
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,N,THW,N,100.0,N,THW
TIC,Acuren Corporation Common Stock,N,TIC,N,100.0,N,TIC
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,N,TIMB,N,100.0,N,TIMB
TISI,"Team, Inc. Common Stock",N,TISI,N,100.0,N,TISI
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,N,TIXT,N,100.0,N,TIXT
TJX,"TJX Companies, Inc. (The) Common Stock",N,TJX,N,100.0,N,TJX
TK,Teekay Corporation Ltd. Common Stock,N,TK,N,100.0,N,TK
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,N,TKC,N,100.0,N,TKC
TKO,"TKO Group Holdings, Inc. Class A Common Stock",N,TKO,N,100.0,N,TKO
TKR,Timken Company (The) Common Stock,N,TKR,N,100.0,N,TKR
TLK,"PT Telekomunikasi Indonesia, Tbk",N,TLK,N,100.0,N,TLK
TLYS,"Tilly's, Inc. Common Stock",N,TLYS,N,100.0,N,TLYS
TM,Toyota Motor Corporation Common Stock,N,TM,N,100.0,N,TM
TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary Shares",N,TME,N,100.0,N,TME
TMHC,Taylor Morrison Home Corporation Common Stock,N,TMHC,N,100.0,N,TMHC
TMO,Thermo Fisher Scientific Inc Common Stock,N,TMO,N,100.0,N,TMO
TNC,Tennant Company Common Stock,N,TNC,N,100.0,N,TNC
TNET,"TriNet Group, Inc. Common Stock",N,TNET,N,100.0,N,TNET
TNGY,Tortoise Capital Series Trust Tortoise Energy Fund,N,TNGY,Y,100.0,N,TNGY
TNK,Teekay Tankers Ltd.,N,TNK,N,100.0,N,TNK
TNL,Travel   Leisure Co. Common  Stock,N,TNL,N,100.0,N,TNL
TOL,"Toll Brothers, Inc. Common Stock",N,TOL,N,100.0,N,TOL
TOST,"Toast, Inc. Class A Common Stock",N,TOST,N,100.0,N,TOST
TPB,"Turning Point Brands, Inc. Common Stock",N,TPB,N,100.0,N,TPB
TPC,Tutor Perini Corporation Common Stock,N,TPC,N,100.0,N,TPC
TPH,"Tri Pointe Homes, Inc. Common Stock",N,TPH,N,100.0,N,TPH
TPL,Texas Pacific Land Corporation Common Stock,N,TPL,N,100.0,N,TPL
TPR,"Tapestry, Inc. Common Stock",N,TPR,N,100.0,N,TPR
TPTA,"Terra Property Trust, Inc. 6.00% Notes due 2026",N,TPTA,N,100.0,N,TPTA
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,N,TPVG,N,100.0,N,TPVG
TPYP,Tortoise Capital Series Trust Tortoise North American Pipeline Fund,N,TPYP,Y,100.0,N,TPYP
TPZ,Tortoise Essential Energy Fund,N,TPZ,Y,100.0,N,TPZ
TR,"Tootsie Roll Industries, Inc. Common Stock",N,TR,N,100.0,N,TR
TRAK,"ReposiTrak, Inc. Common Stock",N,TRAK,N,100.0,N,TRAK
TRC,Tejon Ranch Co Common Stock,N,TRC,N,100.0,N,TRC
TREX,"Trex Company, Inc. Common Stock",N,TREX,N,100.0,N,TREX
TRGP,"Targa Resources, Inc. Common Stock",N,TRGP,N,100.0,N,TRGP
TRN,"Trinity Industries, Inc. Common Stock",N,TRN,N,100.0,N,TRN
TRNO,Terreno Realty Corporation Common Stock,N,TRNO,N,100.0,N,TRNO
TROX,Tronox Holdings plc Ordinary Shares (UK),N,TROX,N,100.0,N,TROX
TRP,TC Energy Corporation Common Stock,N,TRP,N,100.0,N,TRP
TRTN$A,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares,N,TRTNpA,N,100.0,N,TRTN-A
TRTN$B,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,N,TRTNpB,N,100.0,N,TRTN-B
TRTN$C,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,N,TRTNpC,N,100.0,N,TRTN-C
TRTN$D,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,N,TRTNpD,N,100.0,N,TRTN-D
TRTN$E,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares,N,TRTNpE,N,100.0,N,TRTN-E
TRTN$F,Triton International Limited 7.625% Series F Cumulative Redeemable Perpetual Preference Shares,N,TRTNpF,N,100.0,N,TRTN-F
TRTX,"TPG RE Finance Trust, Inc. Common Stock",N,TRTX,N,100.0,N,TRTX
TRTX$C,"TPG RE Finance Trust, Inc. 6.25% Series C Cumulative Redeemable Preferred Stock, $0.001 par value per share",N,TRTXpC,N,100.0,N,TRTX-C
TRU,TransUnion Common Stock,N,TRU,N,100.0,N,TRU
TRV,"The Travelers Companies, Inc. Common Stock",N,TRV,N,100.0,N,TRV
TS,Tenaris S.A. American Depositary Shares,N,TS,N,100.0,N,TS
TSE,Trinseo PLC Ordinary Shares ,N,TSE,N,100.0,N,TSE
TSI,"TCW Strategic Income Fund, Inc. Common Stock",N,TSI,N,100.0,N,TSI
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",N,TSLX,N,100.0,N,TSLX
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,N,TSM,N,100.0,N,TSM
TSN,"Tyson Foods, Inc. Common Stock",N,TSN,N,100.0,N,TSN
TSQ,"Townsquare Media, Inc. Class A Common Stock",N,TSQ,N,100.0,N,TSQ
TT,Trane Technologies plc,N,TT,N,100.0,N,TT
TTAM,Titan America SA Common Shares,N,TTAM,N,100.0,N,TTAM
TTC,Toro Company (The) Common Stock,N,TTC,N,100.0,N,TTC
TTE,TotalEnergies SE,N,TTE,N,100.0,N,TTE
TTI,"Tetra Technologies, Inc. Common Stock",N,TTI,N,100.0,N,TTI
TU,Telus Corporation Ordinary Shares,N,TU,N,100.0,N,TU
TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share",N,TUYA,N,100.0,N,TUYA
TV,Grupo Televisa S.A.B. Common Stock,N,TV,N,100.0,N,TV
TVC,Tennessee Valley Authority Common Stock,N,TVC,N,100.0,N,TVC
TVE,Tennessee Valley Authority,N,TVE,N,100.0,N,TVE
TWI,"Titan International, Inc. (DE) Common Stock",N,TWI,N,100.0,N,TWI
TWLO,Twilio Inc. Class A Common Stock,N,TWLO,N,100.0,N,TWLO
TWN,"Taiwan Fund, Inc. (The) Common Stock",N,TWN,N,100.0,N,TWN
TWO,Two Harbors Investment Corp,N,TWO,N,100.0,N,TWO
TWO$A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),N,TWOpA,N,100.0,N,TWO-A
TWO$B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,TWOpB,N,100.0,N,TWO-B
TWO$C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,TWOpC,N,100.0,N,TWO-C
TWOD,Two Harbors Investments Corp 9.375% Senior Notes due 2030,N,TWOD,N,100.0,N,TWOD
TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",N,TX,N,100.0,N,TX
TXNM,"TXNM Energy, Inc. Common Stock",N,TXNM,N,100.0,N,TXNM
TXO,"TXO Partners, L.P. Common Units Representing Limited Partner Interests",N,TXO,N,100.0,N,TXO
TXT,Textron Inc. Common Stock,N,TXT,N,100.0,N,TXT
TY,Tri Continental Corporation Common Stock,N,TY,N,100.0,N,TY
TY$,Tri Continental Corporation Preferred Stock,N,TYp,N,100.0,N,TY-
TYG,Tortoise Energy Infrastructure Corporation Common Stock,N,TYG,N,100.0,N,TYG
TYL,"Tyler Technologies, Inc. Common Stock",N,TYL,N,100.0,N,TYL
U,Unity Software Inc. Common Stock,N,U,N,100.0,N,U
UA,"Under Armour, Inc. Class C Common Stock",N,UA,N,100.0,N,UA
UAA,"Under Armour, Inc. Class A Common Stock",N,UAA,N,100.0,N,UAA
UAN,"CVR Partners, LP Common Units representing Limited Partner Interests",N,UAN,N,100.0,N,UAN
UBER,"Uber Technologies, Inc. Common Stock",N,UBER,N,100.0,N,UBER
UBS,UBS Group AG Registered Ordinary Shares,N,UBS,N,100.0,N,UBS
UCB,"United Community Banks, Inc. Common Stock",N,UCB,N,100.0,N,UCB
UDR,"UDR, Inc. Common Stock",N,UDR,N,100.0,N,UDR
UE,Urban Edge Properties Common Shares of Beneficial Interest,N,UE,N,100.0,N,UE
UFI,"Unifi, Inc. New Common Stock",N,UFI,N,100.0,N,UFI
UGI,UGI Corporation Common Stock,N,UGI,N,100.0,N,UGI
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),N,UGP,N,100.0,N,UGP
UHAL,U-Haul Holding Company Common Stock,N,UHAL,N,100.0,N,UHAL
UHAL.B,U-Haul Holding Company Series N Non-Voting Common Stock ,N,UHAL.B,N,100.0,N,UHAL.B
UHS,"Universal Health Services, Inc. Common Stock",N,UHS,N,100.0,N,UHS
UHT,Universal Health Realty Income Trust Common Stock,N,UHT,N,100.0,N,UHT
UI,Ubiquiti Inc. Common Stock,N,UI,N,100.0,N,UI
UIS,Unisys Corporation New Common Stock,N,UIS,N,100.0,N,UIS
UL,Unilever PLC Common Stock,N,UL,N,100.0,N,UL
ULS,UL Solutions Inc. Class A Common Stock,N,ULS,N,100.0,N,ULS
UMC,United Microelectronics Corporation (NEW) Common Stock,N,UMC,N,100.0,N,UMC
UMH,"UMH Properties, Inc. Common Stock",N,UMH,N,100.0,N,UMH
UMH$D,"UMH Properties, Inc. 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25 per share",N,UMHpD,N,100.0,N,UMH-D
UNF,Unifirst Corporation Common Stock,N,UNF,N,100.0,N,UNF
UNFI,"United Natural Foods, Inc. Common Stock",N,UNFI,N,100.0,N,UNFI
UNH,UnitedHealth Group Incorporated Common Stock (DE),N,UNH,N,100.0,N,UNH
UNM,Unum Group Common Stock,N,UNM,N,100.0,N,UNM
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,N,UNMA,N,100.0,N,UNMA
UNP,Union Pacific Corporation Common Stock,N,UNP,N,100.0,N,UNP
UP,Wheels Up Experience Inc. Class A Common Stock,N,UP,N,100.0,N,UP
UPS,"United Parcel Service, Inc. Common Stock",N,UPS,N,100.0,N,UPS
URI,"United Rentals, Inc. Common Stock",N,URI,N,100.0,N,URI
USA,Liberty All-Star Equity Fund Common Stock,N,USA,N,100.0,N,USA
USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",N,USAC,N,100.0,N,USAC
USB,U.S. Bancorp Common Stock,N,USB,N,100.0,N,USB
USB$A,"U.S. Bancorp Depositary Shares, Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock",N,USBpA,N,100.0,N,USB-A
USB$H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,N,USBpH,N,100.0,N,USB-H
USB$P,"U.S. Bancorp Depositary Shares each representing a 1/1,000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock",N,USBpP,N,100.0,N,USB-P
USB$Q,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock",N,USBpQ,N,100.0,N,USB-Q
USB$R,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock",N,USBpR,N,100.0,N,USB-R
USB$S,"U.S. Bancorp Depositary Shares, each representing a 1/1,000th interest in a share of Series O Non-Cumulative Perpetual Preferred Stock",N,USBpS,N,100.0,N,USB-S
USFD,US Foods Holding Corp. Common Stock,N,USFD,N,100.0,N,USFD
USNA,"USANA Health Sciences, Inc. Common Stock",N,USNA,N,100.0,N,USNA
USPH,"U.S. Physical Therapy, Inc. Common Stock",N,USPH,N,100.0,N,USPH
